id,dateid,timeid,trading_symbol,comp_sentiment
3451,27,601,BTC,-0.6597
3452,27,661,BTC,-0.9978
3453,27,721,BTC,-0.016
3454,27,781,BTC,-0.5574
3455,27,841,BTC,-0.3362
3456,27,901,BTC,0.0737
3457,27,961,BTC,-0.0175
3458,27,1021,BTC,-0.0144
3459,27,1081,BTC,0.9834
3460,27,1141,BTC,0.9771
3461,27,1201,BTC,0.4062
3462,27,1261,BTC,-0.7506
3463,27,1381,BTC,0.4108
3464,27,241,BTC,-0.015
3465,27,301,BTC,-0.5574
3466,27,481,BTC,-0.5267
3467,27,541,BTC,-0.5859
3468,28,601,BTC,0.0534
3469,28,661,BTC,0.9726
3470,28,721,BTC,0.6434
3471,28,781,BTC,0.2559
3472,28,841,BTC,0.4191
3473,28,901,BTC,0.3034
3474,28,961,BTC,0.3082
3475,28,1021,BTC,0.9842
3476,28,1081,BTC,-0.0439
3477,28,1141,BTC,0
3478,28,1201,BTC,0.3074
3479,28,1261,BTC,0.4561
3480,28,1321,BTC,0.3177
3481,28,1381,BTC,0.4547
3482,28,241,BTC,0.4397
3483,28,301,BTC,0.8934
3484,28,361,BTC,-0.5574
3485,28,421,BTC,0.7906
3486,28,481,BTC,0.5267
3487,29,1,BTC,0.3721
3488,29,601,BTC,-0.0008
3489,29,661,BTC,0.4266
3490,29,721,BTC,0.328
3491,29,781,BTC,0.4266
3492,29,841,BTC,0.328
3493,29,901,BTC,0.0015
3494,29,961,BTC,0.0015
3495,29,1021,BTC,-0.0009
3496,29,1081,BTC,-0.0008
3497,29,1141,BTC,0.0017
3498,29,61,BTC,0
3499,29,1201,BTC,0.0015
3500,29,1261,BTC,0.0078
3501,29,1321,BTC,0.9985
3502,29,1381,BTC,0.2268
3503,29,121,BTC,-0.2064
3504,29,181,BTC,0
3505,29,241,BTC,0.997
3506,29,301,BTC,0.0015
3507,29,361,BTC,0.9325
3508,29,421,BTC,0.0015
3509,29,481,BTC,-0.0008
3510,29,541,BTC,0.0015
3511,30,1,BTC,-0.1998
3512,30,601,BTC,0.3433
3513,30,661,BTC,0.3115
3514,30,721,BTC,0.0675
3515,30,781,BTC,0.6249
3516,30,961,BTC,-0.0862
3517,30,1021,BTC,0.9882
3518,30,1081,BTC,-0.7906
3519,30,1141,BTC,-0.0212
3520,30,61,BTC,0.5719
3521,30,1261,BTC,0.3499
3522,30,121,BTC,0.9682
3523,30,241,BTC,-0.0007
3524,30,301,BTC,-0.0007
3525,30,361,BTC,-0.5574
3526,30,421,BTC,-0.5574
3527,31,601,BTC,-0.9993
3528,31,661,BTC,-0.4512
3529,31,721,BTC,0.0064
3530,31,781,BTC,-0.2726
3531,31,841,BTC,0.6124
3532,31,901,BTC,0.3246
3533,31,961,BTC,0.7906
3534,31,1021,BTC,-0.2407
3535,31,1081,BTC,-0.9993
3536,31,1141,BTC,0.4331
3537,31,61,BTC,0.997
3538,31,1201,BTC,-0.9325
3539,31,181,BTC,0.7906
3540,31,301,BTC,0.997
3541,31,541,BTC,0.5574
3542,32,601,BTC,-0.9968
3543,32,661,BTC,0.3688
3544,32,721,BTC,0.9712
3545,32,781,BTC,0.0113
3546,32,841,BTC,-0.9993
3547,32,901,BTC,0.9818
3548,32,961,BTC,0.0982
3549,32,1021,BTC,0.9682
3550,32,1081,BTC,-0.0481
3551,32,1141,BTC,-0.6705
3552,32,61,BTC,0.4108
3553,32,1201,BTC,0.5994
3554,32,1261,BTC,0.5267
3555,32,1321,BTC,0.2268
3556,32,241,BTC,0.4723
3557,32,361,BTC,-0.5574
3558,32,421,BTC,0.1131
3559,32,481,BTC,0.055
3560,32,541,BTC,0.6124
3561,33,1,BTC,0.2488
3562,33,61,BTC,-0.6808
3563,33,121,BTC,-0.5859
3564,33,181,BTC,-0.6705
3565,33,301,BTC,-0.9997
3566,33,361,BTC,-0.6705
3567,33,421,BTC,0.9477
3568,33,541,BTC,-0.3371
3569,35,721,BTC,0.5046
3570,35,781,BTC,-0.001
3571,35,841,BTC,0.9682
3572,35,901,BTC,0.4199
3573,35,961,BTC,0.9985
3574,35,1021,BTC,0.9985
3575,35,1081,BTC,0.2312
3576,35,1201,BTC,0.9628
3577,35,1261,BTC,0.997
3578,35,1321,BTC,0.0082
3579,35,1381,BTC,0.5994
3580,36,1,BTC,0.9325
3581,36,601,BTC,0.9682
3582,36,721,BTC,-0.0011
3583,36,781,BTC,0.743
3584,36,841,BTC,0.9781
3585,36,1201,BTC,0.8934
3586,36,1261,BTC,0.9682
3587,36,1321,BTC,0.7964
3588,36,1381,BTC,0.2047
3589,36,241,BTC,0.9001
3590,36,301,BTC,-0.765
3591,36,481,BTC,0.071
3592,36,541,BTC,-0.0339
3593,37,1,BTC,0.9325
3594,37,601,BTC,0.9985
3595,37,721,BTC,0.3876
3596,37,781,BTC,0.0086
3597,37,841,BTC,0.0377
3598,37,901,BTC,0.0448
3599,37,961,BTC,0.9957
3600,37,1021,BTC,0.4098
3601,37,1081,BTC,0.3873
3602,37,1141,BTC,0.9682
3603,37,1201,BTC,0.6369
3604,37,1261,BTC,0.9758
3605,37,1321,BTC,0.9758
3606,37,1381,BTC,0.7096
3607,37,121,BTC,0.997
3608,37,181,BTC,-0.8308
3609,37,241,BTC,0.9853
3610,37,361,BTC,0.6166
3611,37,541,BTC,0.9549
3612,38,601,BTC,0.9918
3613,38,661,BTC,0.9682
3614,38,721,BTC,0.7906
3615,38,841,BTC,0.4
3616,38,901,BTC,0.4178
3617,38,961,BTC,0.3873
3618,38,121,BTC,0.5719
3619,38,301,BTC,-0.0027
3620,38,481,BTC,-0.5423
3621,38,541,BTC,0.3669
3622,39,661,BTC,-0.2719
3623,39,721,BTC,0.9819
3624,39,781,BTC,0.9985
3625,39,841,BTC,0.4412
3626,39,901,BTC,0.999
3627,39,961,BTC,0.9985
3628,39,1021,BTC,0.999
3629,39,1081,BTC,0.3082
3630,39,1141,BTC,0.9682
3631,39,1201,BTC,0.9984
3632,39,1261,BTC,0.6486
3633,39,301,BTC,0.2273
3634,39,361,BTC,0.9719
3635,39,421,BTC,0.9823
3636,39,541,BTC,0.7506
3637,40,1,BTC,0.9826
3638,40,661,BTC,0.9984
3639,40,721,BTC,0.9818
3640,40,781,BTC,0.9818
3641,40,841,BTC,0.9818
3642,40,901,BTC,0.9995
3643,40,961,BTC,0.3087
3644,40,1021,BTC,0.1306
3645,40,1081,BTC,0.1153
3646,40,1141,BTC,0.1296
3647,40,1201,BTC,0.0303
3648,40,1261,BTC,0.0303
3649,40,1321,BTC,0.0303
3650,40,1381,BTC,0.2889
3651,40,361,BTC,0.9792
3652,40,541,BTC,0.9732
3653,41,1,BTC,0.4879
3654,41,601,BTC,0.743
3655,41,61,BTC,0.0164
3656,41,121,BTC,-0.0059
3657,41,181,BTC,-0.0059
3658,41,241,BTC,0.0136
3659,41,301,BTC,0.0303
3660,41,361,BTC,0.0303
3661,41,421,BTC,0.9985
3662,41,481,BTC,0.9818
3663,41,541,BTC,0.8934
3664,42,1,BTC,0.5267
3665,42,661,BTC,0.8885
3666,42,721,BTC,0.997
3667,42,781,BTC,0.9682
3668,42,841,BTC,0.999
3669,42,901,BTC,-0.1282
3670,42,961,BTC,0.997
3671,42,1021,BTC,0.9986
3672,42,1081,BTC,0.3178
3673,42,1141,BTC,0.3504
3674,42,61,BTC,0.9682
3675,42,1201,BTC,0.999
3676,42,1261,BTC,-0.0236
3677,42,1321,BTC,0.9682
3678,42,1381,BTC,-0.9682
3679,42,181,BTC,-0.9955
3680,42,241,BTC,-0.6486
3681,42,301,BTC,-0.997
3682,42,481,BTC,0.9371
3683,43,1,BTC,0.0044
3684,43,721,BTC,0.7906
3685,43,781,BTC,0.9974
3686,43,841,BTC,0.4549
3687,43,1021,BTC,0.997
3688,43,1141,BTC,0.4749
3689,43,61,BTC,0.3924
3690,43,1201,BTC,0.936
3691,43,1261,BTC,-0.3265
3692,43,1321,BTC,0.9716
3693,43,1381,BTC,0.6705
3694,43,121,BTC,-0.0244
3695,43,241,BTC,0.9843
3696,43,301,BTC,0.0044
3697,43,361,BTC,-0.997
3698,43,541,BTC,0.8225
3699,44,601,BTC,0.7906
3700,45,781,BTC,0.9682
3701,45,841,BTC,0.9682
3702,45,901,BTC,0.9985
3703,45,961,BTC,0.9682
3704,45,1081,BTC,0.9682
3705,45,1141,BTC,0.5267
3706,45,1261,BTC,0.9985
3707,46,1,BTC,-0.8934
3708,46,121,BTC,0.9747
3709,46,301,BTC,0.9628
3710,47,781,BTC,0.9985
3711,47,841,BTC,0.9982
3712,47,901,BTC,0.9984
3713,47,1021,BTC,0.9882
3714,47,1081,BTC,0.9531
3715,47,1141,BTC,0.9686
3716,47,1201,BTC,0.9955
3717,47,1261,BTC,0.9818
3718,47,1381,BTC,0.5106
3719,47,121,BTC,0.5423
3720,47,241,BTC,0.992
3721,48,361,BTC,0.9682
3722,48,421,BTC,0.9982
3723,48,481,BTC,0.9682
3724,25,601,BTC,0.9766
3725,25,721,BTC,0.9818
3726,25,781,BTC,0.7717
3727,25,841,BTC,-0.8126
3728,25,901,BTC,0.9682
3729,25,961,BTC,0.9818
3730,25,1021,BTC,0.6808
3731,25,1141,BTC,0.8862
3732,25,1201,BTC,0.9705
3733,25,1261,BTC,-0.5859
3734,25,1321,BTC,0.9986
3735,25,121,BTC,-0.5994
3736,25,361,BTC,0.984
3737,25,481,BTC,0.984
3738,26,1141,BTC,-0.1484
3739,26,1201,BTC,-0.9993
3740,26,1261,BTC,-0.7269
3741,26,1321,BTC,-0.0643
3742,26,1381,BTC,0.9468
3743,26,121,BTC,-0.997
3744,26,361,BTC,0.984
3745,26,421,BTC,-0.9944
3746,27,601,BTC,-0.6597
3747,27,661,BTC,-0.9978
3748,27,721,BTC,-0.016
3749,27,781,BTC,-0.5574
3750,27,841,BTC,-0.3362
3751,27,901,BTC,0.0737
3752,27,961,BTC,-0.0175
3753,27,1021,BTC,-0.0144
3754,27,1081,BTC,0.9834
3755,27,1141,BTC,0.9771
3756,27,1201,BTC,0.4062
3757,27,1261,BTC,-0.7506
3758,27,1381,BTC,0.4108
3759,27,241,BTC,-0.015
3760,27,301,BTC,-0.5574
3761,27,481,BTC,-0.5267
3762,27,541,BTC,-0.5859
3763,28,601,BTC,0.0534
3764,28,661,BTC,0.9726
3765,28,721,BTC,0.6434
3766,28,781,BTC,0.2559
3767,28,841,BTC,0.4191
3768,28,901,BTC,0.3034
3769,28,961,BTC,0.3082
3770,28,1021,BTC,0.9842
3771,28,1081,BTC,-0.0439
3772,28,1141,BTC,0
3773,28,1201,BTC,0.3074
3774,28,1261,BTC,0.4561
3775,28,1321,BTC,0.3177
3776,28,1381,BTC,0.4547
3777,28,241,BTC,0.4397
3778,28,301,BTC,0.8934
3779,28,361,BTC,-0.5574
3780,28,421,BTC,0.7906
3781,28,481,BTC,0.5267
3782,29,1,BTC,0.3721
3783,29,601,BTC,-0.0008
3784,29,661,BTC,0.4266
3785,29,721,BTC,0.328
3786,29,781,BTC,0.4266
3787,29,841,BTC,0.328
3788,29,901,BTC,0.0015
3789,29,961,BTC,0.0015
3790,29,1021,BTC,-0.0009
3791,29,1081,BTC,-0.0008
3792,29,1141,BTC,0.0017
3793,29,61,BTC,0
3794,29,1201,BTC,0.0015
3795,29,1261,BTC,0.0078
3796,29,1321,BTC,0.9985
3797,29,1381,BTC,0.2268
3798,29,121,BTC,-0.2064
3799,29,181,BTC,0
3800,29,241,BTC,0.997
3801,29,301,BTC,0.0015
3802,29,361,BTC,0.9325
3803,29,421,BTC,0.0015
3804,29,481,BTC,-0.0008
3805,29,541,BTC,0.0015
3806,30,1,BTC,-0.1998
3807,30,601,BTC,0.3433
3808,30,661,BTC,0.3115
3809,30,721,BTC,0.0675
3810,30,781,BTC,0.6249
3811,30,961,BTC,-0.0862
3812,30,1021,BTC,0.9882
3813,30,1081,BTC,-0.7906
3814,30,1141,BTC,-0.0212
3815,30,61,BTC,0.5719
3816,30,1261,BTC,0.3499
3817,30,121,BTC,0.9682
3818,30,241,BTC,-0.0007
3819,30,301,BTC,-0.0007
3820,30,361,BTC,-0.5574
3821,30,421,BTC,-0.5574
3822,31,601,BTC,-0.9993
3823,31,661,BTC,-0.4512
3824,31,721,BTC,0.0064
3825,31,781,BTC,-0.2726
3826,31,841,BTC,0.6124
3827,31,901,BTC,0.3246
3828,31,961,BTC,0.7906
3829,31,1021,BTC,-0.2407
3830,31,1081,BTC,-0.9993
3831,31,1141,BTC,0.4331
3832,31,61,BTC,0.997
3833,31,1201,BTC,-0.9325
3834,31,181,BTC,0.7906
3835,31,301,BTC,0.997
3836,31,541,BTC,0.5574
3837,32,601,BTC,-0.9968
3838,32,661,BTC,0.3688
3839,32,721,BTC,0.9712
3840,32,781,BTC,0.0113
3841,32,841,BTC,-0.9993
3842,32,901,BTC,0.9818
3843,32,961,BTC,0.0982
3844,32,1021,BTC,0.9682
3845,32,1081,BTC,-0.0481
3846,32,1141,BTC,-0.6705
3847,32,61,BTC,0.4108
3848,32,1201,BTC,0.5994
3849,32,1261,BTC,0.5267
3850,32,1321,BTC,0.2268
3851,32,241,BTC,0.4723
3852,32,361,BTC,-0.5574
3853,32,421,BTC,0.1131
3854,32,481,BTC,0.055
3855,32,541,BTC,0.6124
3856,33,1,BTC,0.2488
3857,33,61,BTC,-0.6808
3858,33,121,BTC,-0.5859
3859,33,181,BTC,-0.6705
3860,33,301,BTC,-0.9997
3861,33,361,BTC,-0.6705
3862,33,421,BTC,0.9477
3863,33,541,BTC,-0.3371
3864,35,721,BTC,0.5046
3865,35,781,BTC,-0.001
3866,35,841,BTC,0.9682
3867,35,901,BTC,0.4199
3868,35,961,BTC,0.9985
3869,35,1021,BTC,0.9985
3870,35,1081,BTC,0.2312
3871,35,1201,BTC,0.9628
3872,35,1261,BTC,0.997
3873,35,1321,BTC,0.0082
3874,35,1381,BTC,0.5994
3875,36,1,BTC,0.9325
3876,36,601,BTC,0.9682
3877,36,721,BTC,-0.0011
3878,36,781,BTC,0.743
3879,36,841,BTC,0.9781
3880,36,1201,BTC,0.8934
3881,36,1261,BTC,0.9682
3882,36,1321,BTC,0.7964
3883,36,1381,BTC,0.2047
3884,36,241,BTC,0.9001
3885,36,301,BTC,-0.765
3886,36,481,BTC,0.071
3887,36,541,BTC,-0.0339
3888,37,1,BTC,0.9325
3889,37,601,BTC,0.9985
3890,37,721,BTC,0.3876
3891,37,781,BTC,0.0086
3892,37,841,BTC,0.0377
3893,37,901,BTC,0.0448
3894,37,961,BTC,0.9957
3895,37,1021,BTC,0.4098
3896,37,1081,BTC,0.3873
3897,37,1141,BTC,0.9682
3898,37,1201,BTC,0.6369
3899,37,1261,BTC,0.9758
3900,37,1321,BTC,0.9758
3901,37,1381,BTC,0.7096
3902,37,121,BTC,0.997
3903,37,181,BTC,-0.8308
3904,37,241,BTC,0.9853
3905,37,361,BTC,0.6166
3906,37,541,BTC,0.9549
3907,38,601,BTC,0.9918
3908,38,661,BTC,0.9682
3909,38,721,BTC,0.7906
3910,38,841,BTC,0.4
3911,38,901,BTC,0.4178
3912,38,961,BTC,0.3873
3913,38,121,BTC,0.5719
3914,38,301,BTC,-0.0027
3915,38,481,BTC,-0.5423
3916,38,541,BTC,0.3669
3917,39,661,BTC,-0.2719
3918,39,721,BTC,0.9819
3919,39,781,BTC,0.9985
3920,39,841,BTC,0.4412
3921,39,901,BTC,0.999
3922,39,961,BTC,0.9985
3923,39,1021,BTC,0.999
3924,39,1081,BTC,0.3082
3925,39,1141,BTC,0.9682
3926,39,1201,BTC,0.9984
3927,39,1261,BTC,0.6486
3928,39,301,BTC,0.2273
3929,39,361,BTC,0.9719
3930,39,421,BTC,0.9823
3931,39,541,BTC,0.7506
3932,40,1,BTC,0.9826
3933,40,661,BTC,0.9984
3934,40,721,BTC,0.9818
3935,40,781,BTC,0.9818
3936,40,841,BTC,0.9818
3937,40,901,BTC,0.9995
3938,40,961,BTC,0.3087
3939,40,1021,BTC,0.1306
3940,40,1081,BTC,0.1153
3941,40,1141,BTC,0.1296
3942,40,1201,BTC,0.0303
3943,40,1261,BTC,0.0303
3944,40,1321,BTC,0.0303
3945,40,1381,BTC,0.2889
3946,40,361,BTC,0.9792
3947,40,541,BTC,0.9732
3948,41,1,BTC,0.4879
3949,41,601,BTC,0.743
3950,41,61,BTC,0.0164
3951,41,121,BTC,-0.0059
3952,41,181,BTC,-0.0059
3953,41,241,BTC,0.0136
3954,41,301,BTC,0.0303
3955,41,361,BTC,0.0303
3956,41,421,BTC,0.9985
3957,41,481,BTC,0.9818
3958,41,541,BTC,0.8934
3959,42,1,BTC,0.5267
3960,42,661,BTC,0.8885
3961,42,721,BTC,0.997
3962,42,781,BTC,0.9682
3963,42,841,BTC,0.999
3964,42,901,BTC,-0.1282
3965,42,961,BTC,0.997
3966,42,1021,BTC,0.9986
3967,42,1081,BTC,0.3178
3968,42,1141,BTC,0.3504
3969,42,61,BTC,0.9682
3970,42,1201,BTC,0.999
3971,42,1261,BTC,-0.0236
3972,42,1321,BTC,0.9682
3973,42,1381,BTC,-0.9682
3974,42,181,BTC,-0.9955
3975,42,241,BTC,-0.6486
3976,42,301,BTC,-0.997
3977,42,481,BTC,0.9371
3978,43,1,BTC,0.0044
3979,43,721,BTC,0.7906
3980,43,781,BTC,0.9974
3981,43,841,BTC,0.4549
3982,43,1021,BTC,0.997
3983,43,1141,BTC,0.4749
3984,43,61,BTC,0.3924
3985,43,1201,BTC,0.936
3986,43,1261,BTC,-0.3265
3987,43,1321,BTC,0.9716
3988,43,1381,BTC,0.6705
3989,43,121,BTC,-0.0244
3990,43,241,BTC,0.9843
3991,43,301,BTC,0.0044
3992,43,361,BTC,-0.997
3993,43,541,BTC,0.8225
3994,44,601,BTC,0.7906
3995,45,781,BTC,0.9682
3996,45,841,BTC,0.9682
3997,45,901,BTC,0.9985
3998,45,961,BTC,0.9682
3999,45,1081,BTC,0.9682
4000,45,1141,BTC,0.5267
4001,45,1261,BTC,0.9985
4002,46,1,BTC,-0.8934
4003,46,121,BTC,0.9747
4004,46,301,BTC,0.9628
4005,47,781,BTC,0.9985
4006,47,841,BTC,0.9982
4007,47,901,BTC,0.9984
4008,47,1021,BTC,0.9882
4009,47,1081,BTC,0.9531
4010,47,1141,BTC,0.9686
4011,47,1201,BTC,0.9955
4012,47,1261,BTC,0.9818
4013,47,1381,BTC,0.5106
4014,47,121,BTC,0.5423
4015,47,241,BTC,0.992
4016,48,721,BTC,0.9981
4017,48,1021,BTC,-0.9992
4018,48,1141,BTC,0.9985
4019,48,1201,BTC,0.3823
4020,48,1321,BTC,-0.7003
4021,48,1381,BTC,0.7906
4022,48,361,BTC,0.9682
4023,48,421,BTC,0.9982
4024,48,481,BTC,0.9682
4025,49,1,BTC,0.9858
4026,49,661,BTC,-0.8834
4027,49,721,BTC,-0.5859
4028,49,781,BTC,-0.9994
4029,49,841,BTC,0.91
4030,49,901,BTC,-0.9993
4031,49,181,BTC,-0.9992
4032,49,301,BTC,0.5106
4033,49,541,BTC,0.9803
4034,25,601,BTC,0.9766
4035,25,721,BTC,0.9818
4036,25,781,BTC,0.7717
4037,25,841,BTC,-0.8126
4038,25,901,BTC,0.9682
4039,25,961,BTC,0.9818
4040,25,1021,BTC,0.6808
4041,25,1141,BTC,0.8862
4042,25,1201,BTC,0.9705
4043,25,1261,BTC,-0.5859
4044,25,1321,BTC,0.9986
4045,25,121,BTC,-0.5994
4046,25,361,BTC,0.984
4047,25,481,BTC,0.984
4048,26,1141,BTC,-0.1484
4049,26,1201,BTC,-0.9993
4050,26,1261,BTC,-0.7269
4051,26,1321,BTC,-0.0643
4052,26,1381,BTC,0.9468
4053,26,121,BTC,-0.997
4054,26,361,BTC,0.984
4055,26,421,BTC,-0.9944
4056,27,601,BTC,-0.6597
4057,27,661,BTC,-0.9978
4058,27,721,BTC,-0.016
4059,27,781,BTC,-0.5574
4060,27,841,BTC,-0.3362
4061,27,901,BTC,0.0737
4062,27,961,BTC,-0.0175
4063,27,1021,BTC,-0.0144
4064,27,1081,BTC,0.9834
4065,27,1141,BTC,0.9771
4066,27,1201,BTC,0.4062
4067,27,1261,BTC,-0.7506
4068,27,1381,BTC,0.4108
4069,27,241,BTC,-0.015
4070,27,301,BTC,-0.5574
4071,27,481,BTC,-0.5267
4072,27,541,BTC,-0.5859
4073,28,601,BTC,0.0534
4074,28,661,BTC,0.9726
4075,28,721,BTC,0.6434
4076,28,781,BTC,0.2559
4077,28,841,BTC,0.4191
4078,28,901,BTC,0.3034
4079,28,961,BTC,0.3082
4080,28,1021,BTC,0.9842
4081,28,1081,BTC,-0.0439
4082,28,1141,BTC,0
4083,28,1201,BTC,0.3074
4084,28,1261,BTC,0.4561
4085,28,1321,BTC,0.3177
4086,28,1381,BTC,0.4547
4087,28,241,BTC,0.4397
4088,28,301,BTC,0.8934
4089,28,361,BTC,-0.5574
4090,28,421,BTC,0.7906
4091,28,481,BTC,0.5267
4092,29,1,BTC,0.3721
4093,29,601,BTC,-0.0008
4094,29,661,BTC,0.4266
4095,29,721,BTC,0.328
4096,29,781,BTC,0.4266
4097,29,841,BTC,0.328
4098,29,901,BTC,0.0015
4099,29,961,BTC,0.0015
4100,29,1021,BTC,-0.0009
4101,29,1081,BTC,-0.0008
4102,29,1141,BTC,0.0017
4103,29,61,BTC,0
4104,29,1201,BTC,0.0015
4105,29,1261,BTC,0.0078
4106,29,1321,BTC,0.9985
4107,29,1381,BTC,0.2268
4108,29,121,BTC,-0.2064
4109,29,181,BTC,0
4110,29,241,BTC,0.997
4111,29,301,BTC,0.0015
4112,29,361,BTC,0.9325
4113,29,421,BTC,0.0015
4114,29,481,BTC,-0.0008
4115,29,541,BTC,0.0015
4116,30,1,BTC,-0.1998
4117,30,601,BTC,0.3433
4118,30,661,BTC,0.3115
4119,30,721,BTC,0.0675
4120,30,781,BTC,0.6249
4121,30,961,BTC,-0.0862
4122,30,1021,BTC,0.9882
4123,30,1081,BTC,-0.7906
4124,30,1141,BTC,-0.0212
4125,30,61,BTC,0.5719
4126,30,1261,BTC,0.3499
4127,30,121,BTC,0.9682
4128,30,241,BTC,-0.0007
4129,30,301,BTC,-0.0007
4130,30,361,BTC,-0.5574
4131,30,421,BTC,-0.5574
4132,31,601,BTC,-0.9993
4133,31,661,BTC,-0.4512
4134,31,721,BTC,0.0064
4135,31,781,BTC,-0.2726
4136,31,841,BTC,0.6124
4137,31,901,BTC,0.3246
4138,31,961,BTC,0.7906
4139,31,1021,BTC,-0.2407
4140,31,1081,BTC,-0.9993
4141,31,1141,BTC,0.4331
4142,31,61,BTC,0.997
4143,31,1201,BTC,-0.9325
4144,31,181,BTC,0.7906
4145,31,301,BTC,0.997
4146,31,541,BTC,0.5574
4147,32,601,BTC,-0.9968
4148,32,661,BTC,0.3688
4149,32,721,BTC,0.9712
4150,32,781,BTC,0.0113
4151,32,841,BTC,-0.9993
4152,32,901,BTC,0.9818
4153,32,961,BTC,0.0982
4154,32,1021,BTC,0.9682
4155,32,1081,BTC,-0.0481
4156,32,1141,BTC,-0.6705
4157,32,61,BTC,0.4108
4158,32,1201,BTC,0.5994
4159,32,1261,BTC,0.5267
4160,32,1321,BTC,0.2268
4161,32,241,BTC,0.4723
4162,32,361,BTC,-0.5574
4163,32,421,BTC,0.1131
4164,32,481,BTC,0.055
4165,32,541,BTC,0.6124
4166,33,1,BTC,0.2488
4167,33,61,BTC,-0.6808
4168,33,121,BTC,-0.5859
4169,33,181,BTC,-0.6705
4170,33,301,BTC,-0.9997
4171,33,361,BTC,-0.6705
4172,33,421,BTC,0.9477
4173,33,541,BTC,-0.3371
4174,35,721,BTC,0.5046
4175,35,781,BTC,-0.001
4176,35,841,BTC,0.9682
4177,35,901,BTC,0.4199
4178,35,961,BTC,0.9985
4179,35,1021,BTC,0.9985
4180,35,1081,BTC,0.2312
4181,35,1201,BTC,0.9628
4182,35,1261,BTC,0.997
4183,35,1321,BTC,0.0082
4184,35,1381,BTC,0.5994
4185,36,1,BTC,0.9325
4186,36,601,BTC,0.9682
4187,36,721,BTC,-0.0011
4188,36,781,BTC,0.743
4189,36,841,BTC,0.9781
4190,36,1201,BTC,0.8934
4191,36,1261,BTC,0.9682
4192,36,1321,BTC,0.7964
4193,36,1381,BTC,0.2047
4194,36,241,BTC,0.9001
4195,36,301,BTC,-0.765
4196,36,481,BTC,0.071
4197,36,541,BTC,-0.0339
4198,37,1,BTC,0.9325
4199,37,601,BTC,0.9985
4200,37,721,BTC,0.3876
4201,37,781,BTC,0.0086
4202,37,841,BTC,0.0377
4203,37,901,BTC,0.0448
4204,37,961,BTC,0.9957
4205,37,1021,BTC,0.4098
4206,37,1081,BTC,0.3873
4207,37,1141,BTC,0.9682
4208,37,1201,BTC,0.6369
4209,37,1261,BTC,0.9758
4210,37,1321,BTC,0.9758
4211,37,1381,BTC,0.7096
4212,37,121,BTC,0.997
4213,37,181,BTC,-0.8308
4214,37,241,BTC,0.9853
4215,37,361,BTC,0.6166
4216,37,541,BTC,0.9549
4217,38,601,BTC,0.9918
4218,38,661,BTC,0.9682
4219,38,721,BTC,0.7906
4220,38,841,BTC,0.4
4221,38,901,BTC,0.4178
4222,38,961,BTC,0.3873
4223,38,121,BTC,0.5719
4224,38,301,BTC,-0.0027
4225,38,481,BTC,-0.5423
4226,38,541,BTC,0.3669
4227,39,661,BTC,-0.2719
4228,39,721,BTC,0.9819
4229,39,781,BTC,0.9985
4230,39,841,BTC,0.4412
4231,39,901,BTC,0.999
4232,39,961,BTC,0.9985
4233,39,1021,BTC,0.999
4234,39,1081,BTC,0.3082
4235,39,1141,BTC,0.9682
4236,39,1201,BTC,0.9984
4237,39,1261,BTC,0.6486
4238,39,301,BTC,0.2273
4239,39,361,BTC,0.9719
4240,39,421,BTC,0.9823
4241,39,541,BTC,0.7506
4242,40,1,BTC,0.9826
4243,40,661,BTC,0.9984
4244,40,721,BTC,0.9818
4245,40,781,BTC,0.9818
4246,40,841,BTC,0.9818
4247,40,901,BTC,0.9995
4248,40,961,BTC,0.3087
4249,40,1021,BTC,0.1306
4250,40,1081,BTC,0.1153
4251,40,1141,BTC,0.1296
4252,40,1201,BTC,0.0303
4253,40,1261,BTC,0.0303
4254,40,1321,BTC,0.0303
4255,40,1381,BTC,0.2889
4256,40,361,BTC,0.9792
4257,40,541,BTC,0.9732
4258,41,1,BTC,0.4879
4259,41,601,BTC,0.743
4260,41,61,BTC,0.0164
4261,41,121,BTC,-0.0059
4262,41,181,BTC,-0.0059
4263,41,241,BTC,0.0136
4264,41,301,BTC,0.0303
4265,41,361,BTC,0.0303
4266,41,421,BTC,0.9985
4267,41,481,BTC,0.9818
4268,41,541,BTC,0.8934
4269,42,1,BTC,0.5267
4270,42,661,BTC,0.8885
4271,42,721,BTC,0.997
4272,42,781,BTC,0.9682
4273,42,841,BTC,0.999
4274,42,901,BTC,-0.1282
4275,42,961,BTC,0.997
4276,42,1021,BTC,0.9986
4277,42,1081,BTC,0.3178
4278,42,1141,BTC,0.3504
4279,42,61,BTC,0.9682
4280,42,1201,BTC,0.999
4281,42,1261,BTC,-0.0236
4282,42,1321,BTC,0.9682
4283,42,1381,BTC,-0.9682
4284,42,181,BTC,-0.9955
4285,42,241,BTC,-0.6486
4286,42,301,BTC,-0.997
4287,42,481,BTC,0.9371
4288,43,1,BTC,0.0044
4289,43,721,BTC,0.7906
4290,43,781,BTC,0.9974
4291,43,841,BTC,0.4549
4292,43,1021,BTC,0.997
4293,43,1141,BTC,0.4749
4294,43,61,BTC,0.3924
4295,43,1201,BTC,0.936
4296,43,1261,BTC,-0.3265
4297,43,1321,BTC,0.9716
4298,43,1381,BTC,0.6705
4299,43,121,BTC,-0.0244
4300,43,241,BTC,0.9843
